Site,C14Age,C14SD,LabCode,Material,Culture,Latitude,Longitude,Description,Comments,Reference,FullReference,Exclude,Class
Encontro (RO-MA-05),3970,70,Beta-230198,Charcoal,Unclassified,-11.2134,-61.5795,Small patches of ADE over an area of 1.2 ha.,"The dates, coming from the base of the ADE, are very early, but not considered problematic by Zimpel Neto (2008). Corrugated ceramics. Almeida (2013) questions the association with Tupi.",Zimpel Neto 2008,"Zimpel Neto, Carlos Augusto. 2008. “Na Direção Das Periferias Extremas Da Amazônia: Arqueologia Na Bacia Do Rio Jiparaná, Rondônia.” São Paulo: Universidade de São Paulo.",FALSE,NI
Los Ajos,3950,80,URU-0089,Charcoal,Cerritos,-33.7008,-53.9588,"Large mound site (12 ha) with 15 mounds, including an inner precinct consisting of seven platform mounds arranged in a circle. Excavations revealed domestic debris and disarticulated burials.",,Iriarte 2003,"Iriarte, José. 2003. “Mid-Holocene Emergent Complexity and Landscape Transformation: The Social Construction of Early Formative Communities in Uruguay, La Plata Basin.” Lexington: University of Kentucky.",FALSE,NI
Monte Castelo (RO-PN-08),3945,110,SI-6845,,Bacabal,-12.5541,-63.0978,Shell mound over 6 m high with long history of occupation. The mound was constructed of shell layers intercalated with occupation layers of dark earth containing primary burials.,,Miller 2009,"Miller, Eurico Th. 2009. “Pesquisas Arqueológicas No Pantanal Do Guaporé-RO, Brasil: A Seqüência Seriada Da Cerâmica Da Fase Bacabal.” In Arqueologia Interpretativa - O Método Quantitativo Para o Estabelecimento de Sequências Cerâmicas: Estudos de Caso, edited by Betty J Meggers, 103–17. Porto Nacional: UNITINS.",FALSE,BB
RO-PN-13,3935,105,SI-6851,,Bacabal,-12.5570,-63.1257,,,Miller 2009,"Miller, Eurico Th. 2009. “Pesquisas Arqueológicas No Pantanal Do Guaporé-RO, Brasil: A Seqüência Seriada Da Cerâmica Da Fase Bacabal.” In Arqueologia Interpretativa - O Método Quantitativo Para o Estabelecimento de Sequências Cerâmicas: Estudos de Caso, edited by Betty J Meggers, 103–17. Porto Nacional: UNITINS.",FALSE,BB
Monte Castelo (RO-PN-08),3920,85,SI-6847,,Bacabal,-12.5541,-63.0978,Shell mound over 6 m high with long history of occupation. The mound was constructed of shell layers intercalated with occupation layers of dark earth containing primary burials.,,Miller 2009,"Miller, Eurico Th. 2009. “Pesquisas Arqueológicas No Pantanal Do Guaporé-RO, Brasil: A Seqüência Seriada Da Cerâmica Da Fase Bacabal.” In Arqueologia Interpretativa - O Método Quantitativo Para o Estabelecimento de Sequências Cerâmicas: Estudos de Caso, edited by Betty J Meggers, 103–17. Porto Nacional: UNITINS.",FALSE,BB
Los Ajos,3870,280,URU-0033,Charcoal,Cerritos,-33.7008,-53.9588,"Large mound site (12 ha) with 15 mounds, including an inner precinct consisting of seven platform mounds arranged in a circle. Excavations revealed domestic debris and disarticulated burials.",,Iriarte 2003,"Iriarte, José. 2003. “Mid-Holocene Emergent Complexity and Landscape Transformation: The Social Construction of Early Formative Communities in Uruguay, La Plata Basin.” Lexington: University of Kentucky.",FALSE,NI
Encontro (RO-MA-05),3850,80,Beta-230197,Charcoal,Unclassified,-11.2134,-61.5795,Small patches of ADE over an area of 1.2 ha.,"The dates, coming from the base of the ADE, are very early, but not considered problematic by Zimpel Neto (2008). Corrugated ceramics. Almeida (2013) questions the association with Tupi.",Zimpel Neto 2008,"Zimpel Neto, Carlos Augusto. 2008. “Na Direção Das Periferias Extremas Da Amazônia: Arqueologia Na Bacia Do Rio Jiparaná, Rondônia.” São Paulo: Universidade de São Paulo.",FALSE,NI
Porto (PA-ST-42),3830,30,Beta-388953,,Unclassified,-2.4202,-54.7409,"Aldeia and Porto form a single complex, the largest ADE site (16 ha) in the Santarém region. Excavations uncovered domestic floors with hearths and ceramic-filled pits.","In spite of tendency to assign to Pocó-Açutuba or other early complexes, there is no published information about the ceramics associated with these dates.",Maezumi et al. 2018,"Maezumi, S Yoshi, Daiana T Alves, Mark Robinson, Jonas Gregorio De Souza, Carolina Levis, R L Barnett, E A Oliveira, Dunia Urrego, Denise Schaan, and José Iriarte. 2018. “The Legacy of 4,500 Years of Polyculture Agroforestry in the Eastern Amazon.” Nature Plants 4: 540–47.",FALSE,NI
Potrerillo,3820,100,URU-175,,Cerritos,-33.9400,-53.5700,Platform mound with a single burial.,,López Mazz 2001,"López Mazz, José M. 2001. “Las Estructuras Tumulares (Cerritos) Del Litoral Atlantico Uruguayo.” Latin American Antiquity 12 (3): 231–55.",FALSE,NI
Lago do Jacaré 1 (PA00795),3800,70,Beta-186952,,Unclassified,-2.8312,-55.2213,An ADE ring village with 650 m diameter and central plaza. Excavations uncovered post holes and refuse middens.,Description of early ceramics in Gomes (2011) does not match Incised Rim. The Incised Rim sherds whose photos appear in Gomes (2011) are clearly stated to be later than 1320 BP.,Gomes 2011,"Gomes, Denise C. 2011. “Cronologia e Conexões Culturais Na Amazônia: As Sociedades Formativas Na Região de Santarém, PA.” Revista de Antropologia 54: 268–314.",FALSE,NI
Potrerillo,3790,90,URU-083,,Cerritos,-33.9400,-53.5700,Platform mound with a single burial.,,López Mazz 2001,"López Mazz, José M. 2001. “Las Estructuras Tumulares (Cerritos) Del Litoral Atlantico Uruguayo.” Latin American Antiquity 12 (3): 231–55.",FALSE,NI
Toca do Pica-Pau,3780,40,Beta-207865,,Unclassified,-8.6205,-42.7157,Rock shelter.,,Paiva 2011,"Paiva, Beatriz C. 2011. “Tecnologia Lítica Dos Grupos Ceramistas Da Área Arqueológica de São Raimundo Nonato - PI : Um Estudo de Caso Aplicado Ao Sítio Canabrava.” Recife: Universidade Federal de Pernambuco.",FALSE,PC
Ipiranga (RO-JI-23a),3760,70,,,Proto-Tupiguarani,-10.8993,-61.9285,,The dates are extremely early. The pottery with clear Tupiguarani traits shown in Miller (2009) comes from sites with much later dates.,Miller 2009,"Miller, Eurico T. 2009. “A Cultura Cerâmica Do Tronco Tupí No Alto Ji-Paraná, Rondônia, Brasil: Algumas Reflexões Teóricas, Hipotéticas e Conclusivas.” Revista Brasileira de Linguística Antropológica 1 (1): 35–136.",TRUE,TP
Guapé 1 (MT-GU-51),3760,70,Beta-152176,,Unclassified,-15.3300,-59.0500,,,Wüst 2001,"Wüst, Irmhild. 2001. “Resgate Dos Sítios Arqueológicos Guapé 1 e 2 Na Área Das Obras Construtivas Da UHE-Guaporé, MT: Relatório Final.” Goiânia: Universidade Federal de Goiás.",FALSE,NI
Los Ajos,3750,140,URU-0088,Charcoal,Cerritos,-33.7008,-53.9588,"Large mound site (12 ha) with 15 mounds, including an inner precinct consisting of seven platform mounds arranged in a circle. Excavations revealed domestic debris and disarticulated burials.",,Iriarte 2003,"Iriarte, José. 2003. “Mid-Holocene Emergent Complexity and Landscape Transformation: The Social Construction of Early Formative Communities in Uruguay, La Plata Basin.” Lexington: University of Kentucky.",FALSE,NI
San Luis,3730,100,URU-009,,Cerritos,-33.6640,-53.7860,"A U-shaped arrangement of 15 mounds covering 16 ha. Mounds are between 1 and 4.2 m high. Eleven burials were recovered, including an isolated skull and 8 secondary burials with no offerings.",,López Mazz 2001,"López Mazz, José M. 2001. “Las Estructuras Tumulares (Cerritos) Del Litoral Atlantico Uruguayo.” Latin American Antiquity 12 (3): 231–55.",FALSE,NI
Casa de la Tia (PAC-14),3728,65,P-991,Charcoal,Nazaratequi (Cobichaniqui),-10.5000,-74.5000,ADE site.,,Lathrap 1970,"Lathrap, Donald Ward. 1970. The Upper Amazon. London: Thames & Hudson.",FALSE,TT
La Gruta,3710,85,I-8546,,Saladoid (La Gruta),7.8200,-65.7700,,"Early La Gruta dates are not considered Saladoid in the ""short chronology"" model.",Roosevelt 1997,"Roosevelt, Anna Curtenius. 1997. The Excavations at Corozal, Venezuela: Stratigraphy and Ceramic Seriation. New Haven: Yale University.",FALSE,SB
Monte Castelo (RO-PN-08),3700,30,Beta-408413,,Bacabal,-12.5541,-63.0978,Shell mound over 6 m high with long history of occupation. The mound was constructed of shell layers intercalated with occupation layers of dark earth containing primary burials.,,Pugliese Jr. 2018,"Pugliese Jr., Francisco Antonio. 2018. “A História Indígena Profunda Do Sambaqui Monte Castelo.” Universidade de São Paulo.",FALSE,BB
Hosororo Creek,3690,90,SI-6637A,Peat,Alaka,8.1724,-59.8092,Shell mound.,,Roosevelt 1995,"Roosevelt, Anna Curtenius. 1995. “Early Pottery in the Amazon: Twenty Years of Scholarly Obscurity.” In The Emergence of Pottery: Technology and Innovation in Ancient Societies, edited by W.K. Barnett and J. Hoopes, 115–31. Washington D.C.: Smithsonian Institution Press.",FALSE,NI
Los Ajos,3690,270,URU-0034,Charcoal,Cerritos,-33.7008,-53.9588,"Large mound site (12 ha) with 15 mounds, including an inner precinct consisting of seven platform mounds arranged in a circle. Excavations revealed domestic debris and disarticulated burials.",,Iriarte 2003,"Iriarte, José. 2003. “Mid-Holocene Emergent Complexity and Landscape Transformation: The Social Construction of Early Formative Communities in Uruguay, La Plata Basin.” Lexington: University of Kentucky.",FALSE,NI
Montagne Trinité (97306.005),3680,150,ARC-718,,Unclassified,4.9100,-53.0000,,,Rostain 1994,"Rostain, Stéphen. 1994. L’occupation Amérindienne Ancienne Du Littoral de Guyane. Paris: ORSTOM Éditions.",FALSE,NI
Zenóbio (PA00796),3680,50,Beta-186960,,Unclassified,-2.8243,-55.2237,Small circular site with ADE. Isolated house or small camp.,Description of early ceramics in Gomes (2011) does not match Incised Rim. The Incised Rim sherds whose photos appear in Gomes (2011) are clearly stated to be later than 1320 BP.,Gomes 2011,"Gomes, Denise C. 2011. “Cronologia e Conexões Culturais Na Amazônia: As Sociedades Formativas Na Região de Santarém, PA.” Revista de Antropologia 54: 268–314.",FALSE,NI
Colina Moravia,3671,32,UBA-20797,,Pambay,-1.4827,-78.0849,"Floors with numerous features, pits, post holes and burnt patches.",,Saulieu et al. 2012,"Saulieu, Geoffroy, Stéphen Rostain, and Carla J Betancourt. 2012. “La Cerámica de La Cuenca Del Pastaza, Ecuador.” In Cerâmicas Arqueológicas Da Amazônia: Rumo a Uma Nova Síntese, edited by C Barreto, Helena P Lima, and Carla J Betancourt, 527–42. Belém: IPHAN.",FALSE,NI
La Gruta,3665,85,I-9232,,Saladoid (La Gruta),7.8200,-65.7700,,"Early La Gruta dates are not considered Saladoid in the ""short chronology"" model.",Roosevelt 1997,"Roosevelt, Anna Curtenius. 1997. The Excavations at Corozal, Venezuela: Stratigraphy and Ceramic Seriation. New Haven: Yale University.",FALSE,SB
Uruá (PA-SA-23),3665,160,GX-2475,Charcoal,Mina,-0.9700,-48.0000,Shell mound.,,Gaspar and Silveira 1999,"Gaspar, Maria Dulce, and M I Silveira. 1999. “Os Pescadores-Coletores-Caçadores Do Litoral Norte Brasileiro.” In Pré-História Da Terra Brasilis, edited by Maria Cristina Tenório, 247–56. Rio de Janeiro: UFRJ.",FALSE,HZ
San Miguel,3660,120,URU-013,,Cerritos,-33.7300,-53.5900,,Same lab code as India Muerta site.,López Mazz 2001,"López Mazz, José M. 2001. “Las Estructuras Tumulares (Cerritos) Del Litoral Atlantico Uruguayo.” Latin American Antiquity 12 (3): 231–55.",FALSE,NI
Lago do Jacaré 1 (PA00795),3660,40,Beta-186956,,Unclassified,-2.8312,-55.2213,An ADE ring village with 650 m diameter and central plaza. Excavations uncovered post holes and refuse middens.,Description of early ceramics in Gomes (2011) does not match Incised Rim. The Incised Rim sherds whose photos appear in Gomes (2011) are clearly stated to be later than 1320 BP.,Gomes 2011,"Gomes, Denise C. 2011. “Cronologia e Conexões Culturais Na Amazônia: As Sociedades Formativas Na Região de Santarém, PA.” Revista de Antropologia 54: 268–314.",FALSE,NI
Lago do Jacaré 1 (PA00795),3660,70,Beta-186955,,Unclassified,-2.8312,-55.2213,An ADE ring village with 650 m diameter and central plaza. Excavations uncovered post holes and refuse middens.,Description of early ceramics in Gomes (2011) does not match Incised Rim. The Incised Rim sherds whose photos appear in Gomes (2011) are clearly stated to be later than 1320 BP.,Gomes 2011,"Gomes, Denise C. 2011. “Cronologia e Conexões Culturais Na Amazônia: As Sociedades Formativas Na Região de Santarém, PA.” Revista de Antropologia 54: 268–314.",FALSE,NI
San Luis,3650,50,URU-010,,Cerritos,-33.6640,-53.7860,"A U-shaped arrangement of 15 mounds covering 16 ha. Mounds are between 1 and 4.2 m high. Eleven burials were recovered, including an isolated skull and 8 secondary burials with no offerings.",,López Mazz 2001,"López Mazz, José M. 2001. “Las Estructuras Tumulares (Cerritos) Del Litoral Atlantico Uruguayo.” Latin American Antiquity 12 (3): 231–55.",FALSE,NI
San Miguel,3630,60,URU-014,,Cerritos,-33.7300,-53.5900,,,López Mazz 2001,"López Mazz, José M. 2001. “Las Estructuras Tumulares (Cerritos) Del Litoral Atlantico Uruguayo.” Latin American Antiquity 12 (3): 231–55.",FALSE,NI
Petit Saut 177,3630,40,OBDY-1218,,Unclassified,4.9100,-53.0000,,,Vacher et al. 1998,"Vacher, Stéphane, Sylvie Jérémie, and Jérôme Briand. 1998. Amérindiens Du Sinnamary (Guyane): Archéologie En Forêt Équatoriale. Paris: Maison des Sciences de l’Homme.",FALSE,NI
Kaurikreek,3620,160,GrN-10303,Charcoal,Saladoid (Ronquín),5.0822,-57.2189,ADE site.,Ceramics show similarities with early Ronquín.,Versteeg 1985,"Versteeg, A. H. 1985. “The Prehistory of the Young Coastal Plain of West Suriname.” Berichten Rijksdienst Oudheidkundig Bodemonderzoek 35: 653–750.",FALSE,SB
Moa (RJ-SA-04),3610,190,,,Una,-22.9289,-42.4853,"Shell mound (2 m high) with two occupation strata and over 50 burials, mostly primary and covered with red clay.",The stratigraphic association of Una ceramics with this date is considered unreliable (Guimarães 2007).,Guimarães 2007,"Guimarães, Márcia Barbosa da Costa. 2007. “A Ocupação Pré-Colonial Da Região Dos Lagos, RJ: Sistema de Assentamento e Relações Intersocietais Entre Grupos Sambaquianos e Grupos Ceramistas Tupinambá e Da Tradição Una.” Universidade de São Paulo.",TRUE,UN
Lago do Jacaré 1 (PA00795),3600,70,Beta-186957,,Unclassified,-2.8312,-55.2213,An ADE ring village with 650 m diameter and central plaza. Excavations uncovered post holes and refuse middens.,Description of early ceramics in Gomes (2011) does not match Incised Rim. The Incised Rim sherds whose photos appear in Gomes (2011) are clearly stated to be later than 1320 BP.,Gomes 2011,"Gomes, Denise C. 2011. “Cronologia e Conexões Culturais Na Amazônia: As Sociedades Formativas Na Região de Santarém, PA.” Revista de Antropologia 54: 268–314.",FALSE,NI
Toca do Pinga do Boi (PI00554),3600,50,Beta-246247,,Unclassified,-8.5542,-42.6809,Rock shelter with parietal art.,May be preceramic.,Arnaldo 2012,"Arnaldo, Emilia M A. 2012. “Uso e Ocupação Dos Espaços Pelos Grupos Ceramistas Da Serra Branca- Sudeste Do Piauí.” Recife: Universidade Federal de Pernambuco.",TRUE,NI
India Muerta,3590,130,URU-013,,Cerritos,-33.9700,-54.2500,,Same lab code as San Miguel site.,López Mazz 2001,"López Mazz, José M. 2001. “Las Estructuras Tumulares (Cerritos) Del Litoral Atlantico Uruguayo.” Latin American Antiquity 12 (3): 231–55.",FALSE,NI
Casa de la Tia (PAC-14),3587,100,P-992,Charcoal,Nazaratequi (Cobichaniqui),-10.5000,-74.5000,ADE site.,,Lathrap 1970,"Lathrap, Donald Ward. 1970. The Upper Amazon. London: Thames & Hudson.",FALSE,TT
Monte Castelo (RO-PN-08),3580,105,SI-6846,,Bacabal,-12.5541,-63.0978,Shell mound over 6 m high with long history of occupation. The mound was constructed of shell layers intercalated with occupation layers of dark earth containing primary burials.,,Miller 2009,"Miller, Eurico Th. 2009. “Pesquisas Arqueológicas No Pantanal Do Guaporé-RO, Brasil: A Seqüência Seriada Da Cerâmica Da Fase Bacabal.” In Arqueologia Interpretativa - O Método Quantitativo Para o Estabelecimento de Sequências Cerâmicas: Estudos de Caso, edited by Betty J Meggers, 103–17. Porto Nacional: UNITINS.",FALSE,BB
Remanso,3550,100,,,Mina,-4.9231,-44.7897,,Ceramics exhibit similarities with Mina and Barrancoid.,Almeida 2013,"Almeida, Fernando Ozorio. 2013. “Cerâmica Antiga Na Periferia Leste Da Amazônia: O Sítio Remanso/MA.” Amazônica - Revista de Antropologia 5 (1): 72–96.",FALSE,HZ
Hosororo Creek,3550,50,SI-6637B,Marine shell,Alaka,8.1724,-59.8092,Shell mound.,The date is earlier than expected for Barrancoid and considered problematic by Boomert (2000). Reflects the Alaka occupation of the site.,Williams 1992,"Williams, Denis. 1992. “El Arcaico En El Noroeste de Guyana y Los Comienzos de La Horticultura.” In Prehistoria Sudamericana: Nuevas Perspectivas, edited by Betty J Meggers, 233–51. Washington D.C.: Taraxacum.",FALSE,NI
Hosororo Creek,3550,65,Beta-20007,,Alaka,8.1724,-59.8092,Shell mound.,The date is earlier than expected for Barrancoid and considered problematic by Boomert (2000). Reflects the Alaka occupation of the site.,Williams 1992,"Williams, Denis. 1992. “El Arcaico En El Noroeste de Guyana y Los Comienzos de La Horticultura.” In Prehistoria Sudamericana: Nuevas Perspectivas, edited by Betty J Meggers, 233–51. Washington D.C.: Taraxacum.",FALSE,NI
